Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.64742087	48.39550361	RK	18/07/26-17:15:02	WEIZEN	8916.0	1,361	19,10	1,000	493,57	26.07.2018	Ein	5,900	Ja	17,91	13,50	6,195	8021,1	6,195	8021,1	Eingang	7.42E-02	76.0	4,900	2,891	0,0064	26.07.2018
11.64742675	48.39551489	RK	18/07/26-17:15:02	WEIZEN	8917.0	1,417	17,90	1,000	493,68	26.07.2018	Ein	5,900	Ja	16,92	13,60	5,621	7278,8	5,615	7270,3	Eingang	0,00059	76.0	5,101	3,010	0,0061	26.07.2018
11.6474322	48.39552607	RK	18/07/26-17:15:02	WEIZEN	8918.0	1,389	18,60	1,000	493,80	26.07.2018	Ein	5,900	Ja	16,88	13,60	5,720	7406,9	5,714	7398,3	Eingang	-0,00028	76.0	5,000	2,950	0,0061	26.07.2018
11.64743786	48.39553726	RK	18/07/26-17:15:02	WEIZEN	8919.0	1,389	19,10	1,000	493,92	26.07.2018	Ein	5,900	Ja	16,41	13,60	5,562	7202,2	5,556	7193,8	Eingang	0,00042	76.0	5,000	2,950	0,0059	26.07.2018
11.64744342	48.39554792	RK	18/07/26-17:15:02	WEIZEN	8920.0	1,333	19,30	1,000	494,04	26.07.2018	Ein	5,900	Ja	16,65	13,40	5,880	7613,1	5,880	7613,1	Eingang	7.41E-02	76.0	4,799	2,831	0,0060	26.07.2018
11.64744905	48.39555857	RK	18/07/26-17:15:02	WEIZEN	8921.0	1,278	16,70	1,000	494,15	26.07.2018	Ein	5,900	Ja	16,14	13,40	5,945	7697,6	5,945	7697,6	Eingang	0,00044	76.0	4,601	2,714	0,0058	26.07.2018
11.64745375	48.39556898	RK	18/07/26-17:15:02	WEIZEN	8922.0	1,306	17,80	1,000	494,27	26.07.2018	Ein	5,900	Ja	17,36	13,50	6,257	8101,4	6,257	8101,4	Eingang	0,00042	76.0	4,702	2,774	0,0062	26.07.2018
11.64745884	48.39557951	RK	18/07/26-17:15:02	WEIZEN	8923.0	1,278	20,10	1,000	494,38	26.07.2018	Ein	5,900	Ja	16,55	13,50	6,097	7894,3	6,097	7894,3	Eingang	0,00029	76.0	4,601	2,714	0,0060	26.07.2018
11.64746464	48.39559004	RK	18/07/26-17:15:02	WEIZEN	8924.0	1,278	19,80	1,000	494,49	26.07.2018	Ein	5,900	Ja	16,07	13,60	5,920	7665,9	5,914	7657,0	Eingang	9.71E-02	76.0	4,601	2,714	0,0058	26.07.2018
11.6474696	48.39559921	RK	18/07/26-17:15:02	WEIZEN	8925.0	1,139	20,90	1,000	494,61	26.07.2018	Ein	5,900	Ja	16,33	13,60	6,748	8737,6	6,740	8727,5	Eingang	0,00053	76.0	4,100	2,419	0,0059	26.07.2018
11.64747499	48.39560858	RK	18/07/26-17:15:02	WEIZEN	8926.0	1,194	19,80	1,000	494,71	26.07.2018	Ein	5,900	Ja	16,49	13,60	6,504	8421,7	6,497	8412,0	Eingang	0,00044	76.0	4,298	2,536	0,0059	26.07.2018
11.64748042	48.39561863	RK	18/07/26-17:15:02	WEIZEN	8927.0	1,194	17,80	1,000	494,80	26.07.2018	Ein	5,900	Ja	16,49	13,60	6,504	8421,7	6,497	8412,0	Eingang	0,00042	76.0	4,298	2,536	0,0059	26.07.2018
11.64748536	48.39562886	RK	18/07/26-17:15:02	WEIZEN	8928.0	1,222	19,40	1,000	494,88	26.07.2018	Ein	5,900	Ja	17,53	13,50	6,752	8742,9	6,752	8742,9	Eingang	-9.02E-02	76.0	4,399	2,596	0,0063	26.07.2018
11.64749091	48.39563931	RK	18/07/26-17:15:02	WEIZEN	8929.0	1,250	17,50	1,000	494,96	26.07.2018	Ein	5,900	Ja	17,19	13,50	6,473	8381,5	6,473	8381,5	Eingang	0,00042	76.0	4,500	2,655	0,0062	26.07.2018
11.64749531	48.39564859	RK	18/07/26-17:15:02	WEIZEN	8930.0	1,139	14,80	1,000	495,06	26.07.2018	Ein	5,900	Ja	17,06	13,50	7,051	9130,2	7,051	9130,2	Eingang	9.74E-02	76.0	4,100	2,419	0,0061	26.07.2018
11.64749901	48.3956579	RK	18/07/26-17:15:02	WEIZEN	8931.0	1,250	20,50	1,000	495,16	26.07.2018	Ein	5,900	Ja	17,87	13,50	6,729	8712,7	6,729	8712,7	Eingang	0,00033	76.0	4,500	2,655	0,0064	26.07.2018
11.64750469	48.39566797	RK	18/07/26-17:15:02	WEIZEN	8932.0	1,278	22,50	1,000	495,27	26.07.2018	Ein	5,900	Ja	17,26	13,60	6,358	8232,2	6,350	8222,7	Eingang	-0,00022	76.0	4,601	2,714	0,0062	26.07.2018
