Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11,73151707	48,43008531	I	18/07/28-11:38:09	WEIZEN	43	1,472	19,80	1,000	491,30	28.07.2018	Ein	5,900	Nein	27,75	17,10	8,875	11492	8,506	11014	Eingang	9,174e-05	1	5,299	3,127	0,0100	28.07.2018
11,73152384	48,43009790	I	18/07/28-11:38:09	WEIZEN	44	1,500	9,300	1,000	491,45	28.07.2018	Ein	5,900	Nein	26,80	17,30	8,412	10892	8,042	10413	Eingang	-0,00028	1	5,400	3,186	0,0096	28.07.2018
11,73152694	48,43011048	I	18/07/28-11:38:09	WEIZEN	45	1,472	3,100	1,000	491,62	28.07.2018	Ein	5,900	Nein	27,31	17,40	8,736	11312	8,343	10802	Eingang	-0,00023	1	5,299	3,127	0,0098	28.07.2018
11,73152788	48,43012279	I	18/07/28-11:38:09	WEIZEN	46	1,472	21,80	1,000	491,80	28.07.2018	Ein	5,900	Nein	25,05	17,40	8,012	10374	7,650	9905,9	Eingang	-9,795e-05	1	5,299	3,127	0,0090	28.07.2018
11,73153539	48,43013542	I	18/07/28-11:38:09	WEIZEN	47	1,472	9,600	1,000	491,90	28.07.2018	Ein	5,900	Nein	27,11	17,20	8,671	11227	8,300	10747	Eingang	-0,00019	1	5,299	3,127	0,0098	28.07.2018
11,73153850	48,43014792	I	18/07/28-11:38:09	WEIZEN	48	1,472	350,10	1,000	492,02	28.07.2018	Ein	5,900	Nein	26,04	17,40	8,328	10783	7,952	10297	Eingang	-8,354e-07	1	5,299	3,127	0,0094	28.07.2018
11,73153539	48,43015963	I	18/07/28-11:38:09	WEIZEN	49	1,444	359,00	1,000	492,21	28.07.2018	Ein	5,900	Nein	27,33	17,50	8,912	11540	8,500	11006	Eingang	0,00039	1	5,198	3,067	0,0098	28.07.2018
11,73153514	48,43017187	I	18/07/28-11:38:09	WEIZEN	50	1,444	12,20	1,000	492,35	28.07.2018	Ein	5,900	Nein	26,14	17,50	8,523	11036	8,129	10526	Eingang	0,00028	1	5,198	3,067	0,0094	28.07.2018
11,73153910	48,43018398	I	18/07/28-11:38:09	WEIZEN	51	1,611	9,900	1,000	492,46	28.07.2018	Ein	5,900	Nein	25,07	17,10	7,325	9484,8	7,020	9090,1	Eingang	-9,669e-05	1	5,800	3,422	0,0090	28.07.2018
11,73154282	48,43019820	I	18/07/28-11:38:09	WEIZEN	52	1,611	1,400	1,000	492,63	28.07.2018	Ein	5,900	Nein	27,17	17,30	7,941	10282	7,592	9829,9	Eingang	2,776e-05	1	5,800	3,422	0,0098	28.07.2018
11,73154332	48,43021193	I	18/07/28-11:38:09	WEIZEN	53	1,611	2,300	1,000	492,85	28.07.2018	Ein	5,900	Nein	27,17	17,30	7,941	10282	7,592	9829,9	Eingang	6,018e-05	1	5,800	3,422	0,0098	28.07.2018
11,73154412	48,43022549	I	18/07/28-11:38:09	WEIZEN	54	1,611	6,900	1,000	493,05	28.07.2018	Ein	5,900	Nein	28,30	17,40	8,272	10710	7,899	10227	Eingang	0,00035	1	5,800	3,422	0,010	28.07.2018
11,73154663	48,43023931	I	18/07/28-11:38:09	WEIZEN	55	1,639	7,800	1,000	493,20	28.07.2018	Ein	5,900	Nein	29,64	17,50	8,514	11024	8,121	10515	Eingang	0,00020	1	5,900	3,481	0,011	28.07.2018
11,73154947	48,43025305	I	18/07/28-11:38:09	WEIZEN	56	1,639	4,700	1,000	493,36	28.07.2018	Ein	5,900	Nein	27,93	17,20	8,024	10390	7,681	9945,5	Eingang	-0,00042	1	5,900	3,481	0,010	28.07.2018
11,73155115	48,43026664	I	18/07/28-11:38:09	WEIZEN	57	1,611	1,900	1,000	493,54	28.07.2018	Ein	5,900	Nein	28,91	17,10	8,448	10938	8,096	10483	Eingang	8,116e-05	1	5,800	3,422	0,010	28.07.2018
