Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.7312268	48.43343722	I	18/07/28-11:38:09	WEIZEN	5427	1.5	4.5	1	486.24	2018-07-28	Ein	5.9	Nein	26.65	15.4	8.364	10830	8.18	10592	Eingang	-0.00047	127	5.4	3.186	0.0096	2018-07-28
11.73122843	48.43345094	I	18/07/28-11:38:09	WEIZEN	5428	1.5	5.9	1	486.27	2018-07-28	Ein	5.9	Nein	27.17	15.5	8.528	11042	8.331	10787	Eingang	0.00015	127	5.4	3.186	0.0098	2018-07-28
11.73123052	48.43346439	I	18/07/28-11:38:09	WEIZEN	5429	1.5	5.6	1	486.3	2018-07-28	Ein	5.9	Nein	26.12	15.1	8.199	10616	8.047	10419	Eingang	0.00052	127	5.4	3.186	0.0094	2018-07-28
11.73123248	48.43347752	I	18/07/28-11:38:09	WEIZEN	5430	1.5	5.3	1	486.35	2018-07-28	Ein	5.9	Nein	27.67	15.1	8.686	11246	8.525	11038	Eingang	-0.00032	127	5.4	3.186	0.01	2018-07-28
11.73123431	48.43349055	I	18/07/28-11:38:09	WEIZEN	5431	1.528	6.4	1	486.39	2018-07-28	Ein	5.9	Nein	28.03	15.2	8.636	11182	8.466	10962	Eingang	-0.00015	127	5.501	3.245	0.01	2018-07-28
11.73123649	48.43350348	I	18/07/28-11:38:09	WEIZEN	5432	1.5	7.2	1	486.42	2018-07-28	Ein	5.9	Nein	28.43	15.3	8.922	11553	8.736	11312	Eingang	0.00004665	127	5.4	3.186	0.01	2018-07-28
11.731239	48.43351666	I	18/07/28-11:38:09	WEIZEN	5433	1.5	7.3	1	486.46	2018-07-28	Ein	5.9	Nein	28.2	15.2	8.85	11459	8.676	11234	Eingang	-0.00025	127	5.4	3.186	0.01	2018-07-28
11.73124149	48.43352955	I	18/07/28-11:38:09	WEIZEN	5434	1.5	5.6	1	486.51	2018-07-28	Ein	5.9	Nein	29.69	14.9	9.318	12065	9.167	11870	Eingang	-0.00032	127	5.4	3.186	0.011	2018-07-28
11.73124351	48.4335431	I	18/07/28-11:38:09	WEIZEN	5435	1.5	3.9	1	486.57	2018-07-28	Ein	5.9	Nein	28.3	15.1	8.883	11502	8.719	11289	Eingang	-0.00054	127	5.4	3.186	0.01	2018-07-28
11.73124486	48.43355614	I	18/07/28-11:38:09	WEIZEN	5436	1.5	4.9	1	486.62	2018-07-28	Ein	5.9	Nein	30.06	15.1	9.436	12218	9.261	11992	Eingang	-0.000007259	127	5.4	3.186	0.011	2018-07-28
11.73124664	48.43356989	I	18/07/28-11:38:09	WEIZEN	5437	1.5	5.4	1	486.67	2018-07-28	Ein	5.9	Nein	29.66	15.2	9.31	12055	9.127	11818	Eingang	0.00041	127	5.4	3.186	0.011	2018-07-28
11.73124856	48.43358343	I	18/07/28-11:38:09	WEIZEN	5438	1.583	3.5	1	486.73	2018-07-28	Ein	5.9	Nein	29.67	15	8.823	11424	8.67	11226	Eingang	0.00016	127	5.699	3.362	0.011	2018-07-28
11.73124985	48.43359747	I	18/07/28-11:38:09	WEIZEN	5439	1.611	5.3	1	486.77	2018-07-28	Ein	5.9	Nein	28.72	14.9	8.394	10869	8.258	10693	Eingang	-0.00032	127	5.8	3.422	0.01	2018-07-28
11.73125186	48.43361188	I	18/07/28-11:38:09	WEIZEN	5440	1.611	1.2	1	486.83	2018-07-28	Ein	5.9	Nein	29.46	15	8.608	11146	8.459	10953	Eingang	-0.00036	127	5.8	3.422	0.011	2018-07-28
11.7312523	48.4336255	I	18/07/28-11:38:09	WEIZEN	5441	1.611	1.2	1	486.91	2018-07-28	Ein	5.9	Nein	28.68	15.1	8.381	10852	8.226	10651	Eingang	0.000009993	127	5.8	3.422	0.01	2018-07-28
11.73125272	48.43363939	I	18/07/28-11:38:09	WEIZEN	5442	1.611	5.5	1	486.99	2018-07-28	Ein	5.9	Nein	29.35	15.1	8.577	11106	8.419	10901	Eingang	0.0000964	127	5.8	3.422	0.011	2018-07-28
11.73125477	48.43365371	I	18/07/28-11:38:09	WEIZEN	5443	1.639	5.5	1	487.05	2018-07-28	Ein	5.9	Nein	29.71	14.8	8.534	11050	8.406	10884	Eingang	-0.00027	127	5.9	3.481	0.011	2018-07-28
11.73125678	48.43366754	I	18/07/28-11:38:09	WEIZEN	5444	1.611	5.9	1	487.13	2018-07-28	Ein	5.9	Nein	30.21	15	8.829	11432	8.676	11234	Eingang	-0.00027	127	5.8	3.422	0.011	2018-07-28
11.73125894	48.43368139	I	18/07/28-11:38:09	WEIZEN	5445	1.639	7.1	1	487.24	2018-07-28	Ein	5.9	Nein	30.44	15.1	8.744	11322	8.582	11112	Eingang	-0.00039	127	5.9	3.481	0.011	2018-07-28
11.73126159	48.43369551	I	18/07/28-11:38:09	WEIZEN	5446	1.611	5.3	1	487.32	2018-07-28	Ein	5.9	Nein	29.31	15.1	8.565	11090	8.407	10885	Eingang	-0.000007518	127	5.8	3.422	0.011	2018-07-28
11.73126363	48.4337102	I	18/07/28-11:38:09	WEIZEN	5447	1.611	358.2	1	487.38	2018-07-28	Ein	5.9	Nein	28.09	14.9	8.21	10630	8.077	10458	Eingang	-0.00033	127	5.8	3.422	0.01	2018-07-28
11.73126294	48.43372402	I	18/07/28-11:38:09	WEIZEN	5448	1.611	355.1	1	487.52	2018-07-28	Ein	5.9	Nein	28.09	14.9	8.21	10630	8.077	10458	Eingang	0.00036	127	5.8	3.422	0.01	2018-07-28
11.73126125	48.43373719	I	18/07/28-11:38:09	WEIZEN	5449	1.639	357.1	1	487.66	2018-07-28	Ein	5.9	Nein	26.62	14.9	7.647	9902	7.524	9741.7	Eingang	-0.00024	127	5.9	3.481	0.0096	2018-07-28
11.73126015	48.43375166	I	18/07/28-11:38:09	WEIZEN	5450	1.639	357.5	1	487.76	2018-07-28	Ein	5.9	Nein	27.15	15	7.798	10097	7.663	9922.3	Eingang	0.00009896	127	5.9	3.481	0.0098	2018-07-28
11.73125924	48.43376565	I	18/07/28-11:38:09	WEIZEN	5451	1.611	358.3	1	487.84	2018-07-28	Ein	5.9	Nein	26.48	15	7.738	10019	7.603	9845.1	Eingang	0.00005353	127	5.8	3.422	0.0095	2018-07-28
11.73125862	48.43377985	I	18/07/28-11:38:09	WEIZEN	5452	1.639	355.8	1	487.94	2018-07-28	Ein	5.9	Nein	25.72	15	7.389	9566.8	7.26	9400.9	Eingang	-0.00005475	127	5.9	3.481	0.0093	2018-07-28
11.73125699	48.43379458	I	18/07/28-11:38:09	WEIZEN	5453	1.639	353.6	1	488.05	2018-07-28	Ein	5.9	Nein	27.08	14.7	7.78	10073	7.672	9933.6	Eingang	0.00021	127	5.9	3.481	0.0097	2018-07-28
11.73125458	48.43380894	I	18/07/28-11:38:09	WEIZEN	5454	1.639	351.9	1	488.15	2018-07-28	Ein	5.9	Nein	26.87	14.9	7.72	9995.7	7.595	9833.9	Eingang	0.0002	127	5.9	3.481	0.0097	2018-07-28
11.73125154	48.43382326	I	18/07/28-11:38:09	WEIZEN	5455	1.639	352.7	1	488.28	2018-07-28	Ein	5.9	Nein	26.92	14.9	7.732	10011	7.607	9849.3	Eingang	-0.00032	127	5.9	3.481	0.0097	2018-07-28
11.73124891	48.43383697	I	18/07/28-11:38:09	WEIZEN	5456	1.639	351.4	1	488.38	2018-07-28	Ein	5.9	Nein	25.82	14.9	7.418	9605.2	7.298	9449.8	Eingang	-0.00074	127	5.9	3.481	0.0093	2018-07-28
11.73124573	48.43385091	I	18/07/28-11:38:09	WEIZEN	5457	1.639	350.1	1	488.51	2018-07-28	Ein	5.9	Nein	28.34	14.7	8.142	10543	8.029	10396	Eingang	-0.00047	127	5.9	3.481	0.01	2018-07-28
11.73124207	48.43386485	I	18/07/28-11:38:09	WEIZEN	5458	1.611	351.3	1	488.66	2018-07-28	Ein	5.9	Nein	27.17	14.9	7.94	10281	7.811	10114	Eingang	-0.000007469	127	5.8	3.422	0.0098	2018-07-28
