Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
11,66560280	48,42447368	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1557	1,475	3,800	1,000	474,15	02.07.2018	Ein	5,800	Nein	22,03	13,10	7,153	11576	7,153	11576	Eingang	0,150	0,0090	0,095	0,00	54,00	41	5,310	3,080	10,52	32,40	1,471	0,00091	0,0099	0,164	02.07.2018
11,66560422	48,42448645	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1558	1,505	4,300	1,000	474,10	02.07.2018	Ein	5,800	Nein	21,46	13,30	6,828	11052	6,828	11052	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,418	3,142	10,31	32,40	1,510	0,00093	0,0096	0,167	02.07.2018
11,66560567	48,42449936	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1559	1,502	4,300	1,000	474,06	02.07.2018	Ein	5,800	Nein	20,33	13,20	6,483	10494	6,483	10494	Eingang	0,151	0,0090	0,097	0,00	54,00	41	5,407	3,136	10,33	32,40	1,593	0,00098	0,0091	0,167	02.07.2018
11,66560726	48,42451212	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1560	1,494	4,800	1,000	474,03	02.07.2018	Ein	5,800	Nein	22,14	13,20	7,097	11486	7,097	11486	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,378	3,119	10,39	32,40	1,464	0,00090	0,0100	0,166	02.07.2018
11,66560914	48,42452504	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1561	1,508	5,700	1,000	474,00	02.07.2018	Ein	5,800	Nein	20,57	13,30	6,533	10574	6,533	10574	Eingang	0,150	0,0090	0,097	0,00	56,00	41	5,429	3,149	10,29	32,40	1,575	0,00097	0,0092	0,168	02.07.2018
11,66561098	48,42453806	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1562	1,490	5,300	1,000	473,96	02.07.2018	Ein	5,800	Nein	21,14	13,10	6,795	10998	6,795	10998	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,364	3,111	10,41	32,40	1,533	0,00095	0,0095	0,166	02.07.2018
11,66561299	48,42455102	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1563	1,508	6,000	1,000	473,93	02.07.2018	Ein	5,800	Nein	20,67	13,30	6,563	10623	6,563	10623	Eingang	0,150	0,0090	0,097	0,00	56,00	41	5,429	3,149	10,29	32,40	1,568	0,00097	0,0093	0,168	02.07.2018
11,66561483	48,42456386	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1564	1,499	5,400	1,000	473,89	02.07.2018	Ein	5,800	Nein	21,65	13,50	6,916	11194	6,916	11194	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,396	3,130	10,35	32,40	1,497	0,00092	0,0097	0,167	02.07.2018
11,66561647	48,42457676	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1565	1,505	4,700	1,000	473,85	02.07.2018	Ein	5,800	Nein	19,05	13,30	6,063	9812,9	6,063	9812,9	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,418	3,142	10,31	32,40	1,701	0,0011	0,0086	0,167	02.07.2018
11,66561818	48,42458982	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1566	1,502	5,000	1,000	473,80	02.07.2018	Ein	5,800	Nein	19,78	13,10	6,306	10207	6,306	10207	Eingang	0,150	0,0090	0,097	0,00	55,00	41	5,407	3,136	10,33	32,40	1,638	0,0010	0,0089	0,167	02.07.2018
11,66561984	48,42460270	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1567	1,502	4,900	1,000	473,78	02.07.2018	Ein	5,800	Nein	19,21	13,30	6,125	9914,1	6,125	9914,1	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,407	3,136	10,33	32,40	1,687	0,0010	0,0086	0,167	02.07.2018
11,66562189	48,42461561	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1568	1,503	6,200	1,000	473,76	02.07.2018	Ein	5,800	Nein	19,15	14,80	6,103	9877,4	6,081	9842,7	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,411	3,138	10,32	32,40	1,692	0,0010	0,0086	0,167	02.07.2018
11,66562445	48,42462875	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1569	1,491	7,600	1,000	473,74	02.07.2018	Ein	5,800	Nein	17,89	15,60	5,745	9298,4	5,671	9178,8	Eingang	0,150	0,0090	0,096	0,00	55,00	41	5,368	3,113	10,41	32,40	1,812	0,0011	0,0080	0,166	02.07.2018
11,66562701	48,42464200	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1570	1,559	7,200	1,000	473,68	02.07.2018	Ein	5,800	Nein	19,21	13,50	5,902	9553,1	5,902	9553,1	Eingang	0,150	0,0090	0,100	0,00	54,00	41	5,612	3,255	9,953	32,40	1,686	0,0010	0,0086	0,173	02.07.2018
11,66562915	48,42465509	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1571	1,490	6,000	1,000	473,63	02.07.2018	Ein	5,800	Nein	19,89	13,40	6,394	10348	6,394	10348	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,364	3,111	10,41	32,40	1,629	0,0010	0,0089	0,166	02.07.2018
11,66563101	48,42466817	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1572	1,448	5,300	1,000	473,59	02.07.2018	Ein	5,800	Nein	22,07	13,40	7,301	11817	7,301	11817	Eingang	0,150	0,0090	0,093	0,00	56,00	41	5,213	3,023	10,72	32,40	1,468	0,00091	0,0099	0,161	02.07.2018
11,66563262	48,42468134	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1573	1,540	4,500	1,000	473,55	02.07.2018	Ein	5,800	Nein	23,94	13,40	7,445	12050	7,445	12050	Eingang	0,150	0,0090	0,099	0,00	55,00	41	5,544	3,216	10,08	32,40	1,353	0,00084	0,011	0,171	02.07.2018
11,66563393	48,42469463	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1574	1,514	3,600	1,000	473,51	02.07.2018	Ein	5,800	Nein	24,34	13,30	7,699	12461	7,699	12461	Eingang	0,150	0,0090	0,098	0,00	52,00	41	5,450	3,161	10,25	32,40	1,331	0,00082	0,011	0,168	02.07.2018
11,66563528	48,42470797	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1575	1,500	3,900	1,000	473,45	02.07.2018	Ein	5,800	Nein	24,55	13,50	7,840	12689	7,840	12689	Eingang	0,150	0,0090	0,097	0,00	55,00	41	5,400	3,132	10,34	32,40	1,320	0,00082	0,011	0,167	02.07.2018
11,66563661	48,42472108	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1576	1,508	3,900	1,000	473,41	02.07.2018	Ein	5,800	Nein	24,46	13,50	7,768	12573	7,768	12573	Eingang	0,150	0,0090	0,097	0,00	55,00	41	5,429	3,149	10,29	32,40	1,325	0,00082	0,011	0,168	02.07.2018
11,66563800	48,42473389	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1577	1,472	4,100	1,000	473,38	02.07.2018	Ein	5,800	Nein	24,17	13,50	7,865	12730	7,865	12730	Eingang	0,150	0,0090	0,095	0,00	55,00	41	5,299	3,074	10,54	32,40	1,340	0,00083	0,011	0,164	02.07.2018
11,66563951	48,42474671	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1578	1,484	4,500	1,000	473,34	02.07.2018	Ein	5,800	Nein	22,00	13,30	7,099	11489	7,099	11489	Eingang	0,150	0,0090	0,096	0,00	55,00	41	5,342	3,099	10,46	32,40	1,473	0,00091	0,0099	0,165	02.07.2018
